
Time_us,Position,Speed_rad_per_s
1312008,241802,0.000000
1317008,241804,2.087442
1322009,241809,5.217561
1327010,241817,8.348098
1332010,241827,10.437209
1337010,241839,12.524651
1342010,241854,15.655814
1347010,241870,16.699535
1352010,241887,17.743256
1357010,241906,19.830698
1362010,241926,20.874418
1367010,241947,21.918139
1372010,241969,22.961861
1377010,241991,22.961861
1382010,242014,24.005581
1387010,242038,25.049301
1392010,242063,26.093023
1397010,242088,26.093023
1402010,242113,26.093023
1407010,242139,27.136744
1412010,242165,27.136744
1417010,242191,27.136744
1422010,242217,27.136744
1427010,242244,28.180466
1432010,242271,28.180466
1437010,242299,29.224186
1442010,242326,28.180466
1447010,242354,29.224186
1452010,242381,28.180466
1457010,242409,29.224186
1462010,242437,29.224186
1467010,242465,29.224186
1472010,242494,30.267906
1477010,242522,29.224186
1482010,242550,29.224186
1487010,242579,30.267906
1492010,242607,29.224186
1497010,242636,30.267906
1502010,242664,29.224186
1507010,242693,30.267906
1512010,242722,30.267906
1517010,242750,29.224186
1522010,242779,30.267906
1527010,242808,30.267906
1532010,242837,30.267906
1537010,242866,30.267906
1542010,242895,30.267906
1547010,242923,29.224186
1552010,242952,30.267906
1557010,242981,30.267906
1562010,243010,30.267906
1567010,243039,30.267906
1572010,243068,30.267906
1577010,243097,30.267906
1582010,243126,30.267906
1587010,243155,30.267906
1592010,243184,30.267906
1597010,243213,30.267906
1602010,243242,30.267906
1607010,243271,30.267906
1612010,243300,30.267906
1617010,243329,30.267906
1622010,243359,31.311628
1627010,243388,30.267906
1632010,243417,30.267906
1637010,243446,30.267906
1642010,243475,30.267906
1647010,243504,30.267906
1652010,243533,30.267906
1657010,243562,30.267906
1662010,243591,30.267906
1667010,243620,30.267906
1672010,243649,30.267906
1677010,243678,30.267906
1682010,243707,30.267906
1687010,243737,31.311628
1692010,243766,30.267906
1697010,243795,30.267906
1702010,243824,30.267906
1707010,243853,30.267906
1712010,243882,30.267906
1717010,243911,30.267906
1722010,243940,30.267906
1727010,243969,30.267906
1732010,243999,31.311628
1737010,244028,30.267906
1742010,244057,30.267906
1747010,244086,30.267906
1752010,244115,30.267906
1757010,244144,30.267906
1762010,244173,30.267906
1767010,244202,30.267906
1772010,244232,31.311628
1777010,244261,30.267906
1782010,244290,30.267906
1787010,244319,30.267906
1792010,244348,30.267906
1797010,244378,31.311628
1802010,244407,30.267906
1807010,244436,30.267906
1812010,244465,30.267906
1817010,244494,30.267906
1822010,244524,31.311628
1827010,244553,30.267906
1832010,244582,30.267906
1837010,244611,30.267906
1842010,244641,31.311628
1847010,244670,30.267906
1852010,244699,30.267906
1857010,244728,30.267906
1862010,244758,31.311628
1867010,244787,30.267906
1872010,244816,30.267906
1877010,244845,30.267906
1882010,244875,31.311628
1887010,244904,30.267906
1892010,244933,30.267906
1897010,244962,30.267906
1902010,244992,31.311628
1907010,245021,30.267906
1912010,245050,30.267906
1917010,245079,30.267906
1922010,245109,31.311628
1927010,245138,30.267906
1932010,245167,30.267906
1937010,245197,31.311628
1942010,245226,30.267906
1947010,245255,30.267906
1952010,245285,31.311628
1957010,245314,30.267906
1962010,245343,30.267906
1967010,245373,31.311628
1972010,245402,30.267906
1977010,245431,30.267906
1982010,245461,31.311628
1987010,245490,30.267906
1992010,245519,30.267906
1997010,245549,31.311628
2002010,245578,30.267906
2007010,245607,30.267906
2012010,245637,31.311628
2017010,245666,30.267906
2022010,245695,30.267906
2027010,245725,31.311628
2032010,245754,30.267906
2037010,245783,30.267906
2042010,245813,31.311628
2047010,245842,30.267906
2052010,245871,30.267906
2057010,245901,31.311628
2062010,245930,30.267906
2067010,245959,30.267906
2072010,245989,31.311628
2077010,246018,30.267906
2082010,246048,31.311628
2087010,246077,30.267906
2092010,246106,30.267906
2097010,246136,31.311628
2102010,246165,30.267906
2107010,246194,30.267906
2112010,246224,31.311628
2117010,246253,30.267906
2122010,246282,30.267906
2127010,246312,31.311628
2132010,246341,30.267906
2137010,246370,30.267906
2142010,246400,31.311628
2147010,246429,30.267906
2152010,246458,30.267906
2157010,246488,31.311628
2162010,246517,30.267906
2167010,246546,30.267906
2172010,246576,31.311628
2177010,246605,30.267906
2182010,246634,30.267906
2187010,246664,31.311628
2192010,246693,30.267906
2197010,246722,30.267906
2202010,246752,31.311628
2207010,246781,30.267906
2212010,246811,31.311628
2217010,246840,30.267906
2222010,246869,30.267906
2227010,246899,31.311628
2232010,246928,30.267906
2237010,246957,30.267906
2242010,246987,31.311628
2247010,247016,30.267906
2252010,247046,31.311628
2257010,247075,30.267906
2262010,247104,30.267906
2267010,247134,31.311628
2272010,247163,30.267906
2277010,247193,31.311628
2282010,247222,30.267906
2287010,247251,30.267906
2292010,247281,31.311628
2297010,247310,30.267906
2302010,247339,30.267906
2307010,247369,31.311628
2312010,247398,30.267906
2317010,247427,30.267906
2322010,247457,31.311628
2327010,247486,30.267906
2332010,247516,31.311628
2337010,247545,30.267906
2342010,247574,30.267906
2347010,247604,31.311628
2352010,247633,30.267906
2357010,247662,30.267906
2362010,247692,31.311628
2367010,247721,30.267906
2372010,247750,30.267906
2377010,247780,31.311628
2382010,247809,30.267906
2387010,247838,30.267906
2392010,247868,31.311628
2397010,247897,30.267906
2402010,247927,31.311628
2407010,247956,30.267906
2412010,247985,30.267906
2417010,248015,31.311628
2422010,248044,30.267906
2427010,248073,30.267906
2432010,248103,31.311628
2437010,248132,30.267906
2442010,248161,30.267906
2447010,248191,31.311628
2452010,248220,30.267906
2457010,248249,30.267906
2462010,248279,31.311628
2467010,248308,30.267906
2472010,248337,30.267906
2477010,248367,31.311628
2482010,248396,30.267906
2487010,248426,31.311628
2492010,248455,30.267906
2497010,248484,30.267906
2502010,248514,31.311628
2507010,248543,30.267906
2512010,248572,30.267906
2517010,248602,31.311628
2522010,248631,30.267906
2527010,248661,31.311628
2532010,248690,30.267906
2537010,248719,30.267906
2542010,248749,31.311628
2547010,248778,30.267906
2552010,248807,30.267906
2557010,248837,31.311628
2562010,248866,30.267906
2567010,248895,30.267906
2572010,248925,31.311628
2577010,248954,30.267906
2582010,248983,30.267906
2587010,249013,31.311628
2592010,249042,30.267906
2597010,249072,31.311628
2602010,249101,30.267906
2607010,249130,30.267906
2612010,249160,31.311628
2617010,249189,30.267906
2622010,249219,31.311628
2627010,249248,30.267906
2632010,249277,30.267906
2637010,249307,31.311628
2642010,249336,30.267906
2647010,249365,30.267906
2652010,249395,31.311628
2657010,249424,30.267906
2662010,249453,30.267906
2667010,249483,31.311628
2672010,249512,30.267906
2677010,249541,30.267906
2682010,249571,31.311628
2687010,249600,30.267906
2692010,249630,31.311628
2697010,249659,30.267906
2702010,249688,30.267906
2707010,249718,31.311628
2712010,249747,30.267906
2717010,249776,30.267906
2722010,249806,31.311628
2727010,249835,30.267906
2732010,249864,30.267906
2737010,249894,31.311628
2742010,249923,30.267906
2747010,249952,30.267906
2752010,249982,31.311628
2757010,250011,30.267906
2762010,250040,30.267906
2767010,250070,31.311628
2772010,250099,30.267906
2777010,250129,31.311628
2782010,250158,30.267906
2787010,250187,30.267906
2792010,250217,31.311628
2797010,250246,30.267906
2802010,250275,30.267906
2807010,250305,31.311628
2812010,250334,30.267906
2817010,250363,30.267906
2822010,250393,31.311628
