
Time_us,Position,Speed_rad_per_s
1312008,29915,0.000000
1317009,29915,0.000000
1322009,29915,0.000000
1327009,29915,0.000000
1332009,29915,0.000000
1337009,29915,0.000000
1342009,29915,0.000000
1347009,29915,0.000000
1352009,29915,0.000000
1357009,29915,0.000000
1362009,29915,0.000000
1367009,29915,0.000000
1372009,29915,0.000000
1377009,29915,0.000000
1382009,29915,0.000000
1387009,29915,0.000000
1392009,29915,0.000000
1397009,29915,0.000000
1402009,29915,0.000000
1407009,29915,0.000000
1412009,29915,0.000000
1417009,29915,0.000000
1422009,29915,0.000000
1427009,29915,0.000000
1432009,29915,0.000000
1437009,29915,0.000000
1442009,29915,0.000000
1447009,29915,0.000000
1452009,29915,0.000000
1457009,29915,0.000000
1462009,29915,0.000000
1467009,29915,0.000000
1472009,29915,0.000000
1477009,29915,0.000000
1482009,29915,0.000000
1487009,29915,0.000000
1492009,29915,0.000000
1497009,29915,0.000000
1502009,29915,0.000000
1507009,29915,0.000000
1512009,29915,0.000000
1517009,29915,0.000000
1522009,29915,0.000000
1527009,29916,1.043721
1532009,29917,1.043721
1537009,29918,1.043721
1542009,29919,1.043721
1547009,29921,2.087442
1552009,29923,2.087442
1557009,29924,1.043721
1562009,29927,3.131163
1567009,29929,2.087442
1572009,29931,2.087442
1577009,29934,3.131163
1582009,29936,2.087442
1587009,29939,3.131163
1592009,29943,4.174884
1597009,29946,3.131163
1602009,29949,3.131163
1607009,29953,4.174884
1612009,29957,4.174884
1617009,29960,3.131163
1622009,29965,5.218605
1627009,29969,4.174884
1632009,29973,4.174884
1637009,29977,4.174884
1642009,29982,5.218605
1647009,29987,5.218605
1652009,29991,4.174884
1657009,29996,5.218605
1662009,30001,5.218605
1667009,30006,5.218605
1672009,30012,6.262325
1677009,30017,5.218605
1682009,30022,5.218605
1687009,30028,6.262325
1692009,30034,6.262325
1697009,30039,5.218605
1702009,30045,6.262325
1707009,30051,6.262325
1712009,30057,6.262325
1717009,30063,6.262325
1722009,30069,6.262325
1727009,30075,6.262325
1732009,30082,7.306046
1737009,30088,6.262325
1742009,30094,6.262325
1747009,30101,7.306046
1752009,30107,6.262325
1757009,30114,7.306046
1762009,30121,7.306046
1767009,30127,6.262325
1772009,30134,7.306046
1777009,30141,7.306046
1782009,30148,7.306046
1787009,30155,7.306046
1792009,30162,7.306046
1797009,30169,7.306046
1802009,30176,7.306046
1807009,30183,7.306046
1812009,30191,8.349768
1817009,30198,7.306046
1822009,30205,7.306046
1827009,30212,7.306046
1832009,30220,8.349768
1837009,30227,7.306046
1842009,30235,8.349768
1847009,30242,7.306046
1852009,30249,7.306046
1857009,30257,8.349768
1862009,30265,8.349768
1867009,30272,7.306046
1872009,30280,8.349768
1877009,30287,7.306046
1882009,30295,8.349768
1887009,30303,8.349768
1892009,30311,8.349768
1897009,30318,7.306046
1902009,30326,8.349768
1907009,30334,8.349768
1912009,30342,8.349768
1917009,30350,8.349768
1922009,30358,8.349768
1927009,30366,8.349768
1932009,30373,7.306046
1937009,30381,8.349768
1942009,30389,8.349768
1947009,30397,8.349768
1952009,30406,9.393488
1957009,30414,8.349768
1962009,30422,8.349768
1967009,30430,8.349768
1972009,30438,8.349768
1977009,30446,8.349768
1982009,30454,8.349768
1987009,30462,8.349768
1992009,30470,8.349768
1997009,30479,9.393488
2002009,30487,8.349768
2007009,30495,8.349768
2012009,30503,8.349768
2017009,30511,8.349768
2022009,30520,9.393488
2027009,30528,8.349768
2032009,30536,8.349768
2037009,30544,8.349768
2042009,30553,9.393488
2047009,30561,8.349768
2052010,30569,8.348098
2057011,30577,8.348098
2062012,30586,9.391609
2067013,30594,8.348098
2072013,30603,9.393488
2077013,30611,8.349768
2082013,30619,8.349768
2087013,30627,8.349768
2092013,30636,9.393488
2097013,30644,8.349768
2102013,30653,9.393488
2107013,30661,8.349768
2112013,30669,8.349768
2117013,30678,9.393488
2122013,30686,8.349768
2127013,30695,9.393488
2132014,30703,8.348098
2137014,30711,8.349768
2142014,30720,9.393488
2147014,30728,8.349768
2152015,30737,9.391609
2157016,30745,8.348098
2162016,30754,9.393488
2167016,30762,8.349768
2172017,30771,9.391609
2177018,30779,8.348098
2182018,30787,8.349768
2187018,30796,9.393488
2192018,30804,8.349768
2197018,30813,9.393488
2202018,30821,8.349768
2207018,30830,9.393488
2212018,30838,8.349768
2217018,30847,9.393488
2222018,30855,8.349768
2227018,30864,9.393488
2232018,30872,8.349768
2237018,30881,9.393488
2242018,30889,8.349768
2247018,30898,9.393488
2252018,30906,8.349768
2257018,30915,9.393488
2262018,30923,8.349768
2267018,30932,9.393488
2272018,30940,8.349768
2277018,30949,9.393488
2282018,30957,8.349768
2287018,30966,9.393488
2292018,30974,8.349768
2297018,30983,9.393488
2302018,30991,8.349768
2307018,31000,9.393488
2312018,31008,8.349768
2317018,31017,9.393488
2322018,31025,8.349768
2327018,31034,9.393488
2332018,31042,8.349768
2337018,31051,9.393488
2342018,31059,8.349768
2347018,31068,9.393488
2352018,31077,9.393488
2357018,31085,8.349768
2362018,31094,9.393488
2367018,31102,8.349768
2372018,31111,9.393488
2377018,31119,8.349768
2382018,31128,9.393488
2387018,31136,8.349768
2392018,31145,9.393488
2397018,31153,8.349768
2402018,31162,9.393488
2407018,31170,8.349768
2412018,31179,9.393488
2417018,31187,8.349768
2422018,31196,9.393488
2427018,31205,9.393488
2432018,31213,8.349768
2437018,31222,9.393488
2442019,31230,8.348098
2447019,31239,9.393488
2452019,31247,8.349768
2457020,31256,9.391609
2462021,31265,9.391609
2467021,31273,8.349768
2472021,31282,9.393488
2477021,31290,8.349768
