
Time_us,Position,Speed_rad_per_s
1312008,370951,0.000000
1317008,370951,0.000000
1322008,370951,0.000000
1327008,370951,0.000000
1332008,370951,0.000000
1337008,370951,0.000000
1342008,370951,0.000000
1347008,370951,0.000000
1352008,370951,0.000000
1357008,370951,0.000000
1362008,370951,0.000000
1367008,370951,0.000000
1372008,370951,0.000000
1377008,370951,0.000000
1382008,370951,0.000000
1387008,370951,0.000000
1392008,370951,0.000000
1397008,370951,0.000000
1402008,370951,0.000000
1407008,370951,0.000000
1412008,370951,0.000000
1417008,370951,0.000000
1422008,370951,0.000000
1427008,370951,0.000000
1432008,370951,0.000000
1437008,370951,0.000000
1442008,370951,0.000000
1447008,370951,0.000000
1452008,370951,0.000000
1457008,370951,0.000000
1462008,370951,0.000000
1467008,370951,0.000000
1472008,370951,0.000000
1477008,370951,0.000000
1482008,370951,0.000000
1487008,370951,0.000000
1492008,370951,0.000000
1497008,370951,0.000000
1502008,370951,0.000000
1507008,370951,0.000000
1512008,370951,0.000000
1517008,370951,0.000000
1522008,370951,0.000000
1527008,370951,0.000000
1532008,370951,0.000000
1537008,370951,0.000000
1542008,370951,0.000000
1547008,370951,0.000000
1552008,370951,0.000000
1557008,370951,0.000000
1562008,370951,0.000000
1567008,370951,0.000000
1572008,370951,0.000000
1577008,370951,0.000000
1582008,370951,0.000000
1587008,370951,0.000000
1592008,370951,0.000000
1597008,370951,0.000000
1602008,370951,0.000000
1607008,370951,0.000000
1612008,370951,0.000000
1617008,370951,0.000000
1622008,370951,0.000000
1627008,370951,0.000000
1632008,370951,0.000000
1637008,370951,0.000000
1642008,370951,0.000000
1647008,370951,0.000000
1652008,370951,0.000000
1657008,370951,0.000000
1662008,370951,0.000000
1667008,370951,0.000000
1672008,370951,0.000000
1677008,370951,0.000000
1682008,370951,0.000000
1687008,370951,0.000000
1692008,370951,0.000000
1697008,370951,0.000000
1702008,370951,0.000000
1707008,370951,0.000000
1712008,370951,0.000000
1717008,370951,0.000000
1722008,370951,0.000000
1727008,370951,0.000000
1732008,370951,0.000000
1737008,370951,0.000000
1742008,370951,0.000000
1747008,370951,0.000000
1752008,370951,0.000000
1757008,370951,0.000000
1762008,370951,0.000000
1767008,370951,0.000000
1772008,370951,0.000000
1777008,370951,0.000000
1782008,370951,0.000000
1787008,370951,0.000000
1792008,370951,0.000000
1797008,370951,0.000000
1802008,370951,0.000000
1807008,370951,0.000000
1812008,370951,0.000000
1817008,370951,0.000000
1822008,370951,0.000000
1827008,370951,0.000000
1832008,370951,0.000000
1837008,370951,0.000000
1842008,370951,0.000000
1847008,370951,0.000000
1852008,370951,0.000000
1857008,370951,0.000000
1862008,370951,0.000000
1867008,370951,0.000000
1872008,370951,0.000000
1877008,370951,0.000000
1882008,370951,0.000000
1887008,370951,0.000000
1892008,370951,0.000000
1897008,370951,0.000000
