
Time_us,Position,Speed_rad_per_s
1312008,78828,0.000000
1317009,78829,1.043512
1322009,78833,4.174884
1327009,78839,6.262325
1332009,78847,8.349768
1337009,78857,10.437209
1342009,78869,12.524651
1347009,78882,13.568372
1352009,78896,14.612093
1357009,78912,16.699535
1362010,78929,17.739706
1367011,78947,18.783218
1372011,78965,18.786976
1377011,78985,20.874418
1382011,79005,20.874418
1387011,79026,21.918139
1392011,79048,22.961861
1397011,79071,24.005581
1402011,79093,22.961861
1407011,79117,25.049301
1412011,79140,24.005581
1417011,79164,25.049301
1422011,79188,25.049301
1427011,79213,26.093023
1432011,79238,26.093023
1437011,79263,26.093023
1442011,79288,26.093023
1447011,79314,27.136744
1452011,79340,27.136744
1457011,79366,27.136744
1462011,79392,27.136744
1467011,79418,27.136744
1472011,79445,28.180466
1477011,79472,28.180466
1482011,79499,28.180466
1487011,79526,28.180466
1492011,79553,28.180466
1497011,79580,28.180466
1502011,79607,28.180466
1507011,79635,29.224186
1512011,79662,28.180466
1517011,79689,28.180466
1522011,79717,29.224186
1527011,79745,29.224186
1532011,79772,28.180466
1537011,79800,29.224186
1542011,79828,29.224186
1547011,79855,28.180466
1552011,79883,29.224186
1557011,79911,29.224186
1562011,79939,29.224186
1567011,79967,29.224186
1572011,79995,29.224186
1577011,80023,29.224186
1582011,80051,29.224186
1587011,80079,29.224186
1592011,80107,29.224186
1597011,80135,29.224186
1602011,80163,29.224186
1607011,80191,29.224186
1612011,80219,29.224186
1617011,80247,29.224186
1622011,80275,29.224186
1627011,80303,29.224186
1632011,80332,30.267906
1637011,80360,29.224186
1642011,80388,29.224186
1647011,80416,29.224186
1652011,80444,29.224186
1657011,80472,29.224186
1662011,80500,29.224186
1667011,80528,29.224186
1672011,80556,29.224186
1677011,80585,30.267906
1682011,80613,29.224186
1687011,80641,29.224186
1692011,80669,29.224186
1697011,80697,29.224186
1702011,80725,29.224186
1707011,80754,30.267906
1712011,80782,29.224186
1717011,80810,29.224186
1722011,80838,29.224186
1727011,80866,29.224186
1732011,80895,30.267906
1737011,80923,29.224186
1742011,80951,29.224186
1747011,80979,29.224186
1752011,81007,29.224186
1757011,81036,30.267906
1762011,81064,29.224186
1767011,81092,29.224186
1772011,81120,29.224186
1777011,81148,29.224186
1782011,81176,29.224186
1787011,81205,30.267906
1792011,81233,29.224186
1797011,81261,29.224186
1802011,81289,29.224186
1807011,81317,29.224186
1812011,81345,29.224186
1817011,81374,30.267906
1822011,81402,29.224186
1827011,81430,29.224186
1832011,81458,29.224186
1837011,81486,29.224186
1842011,81515,30.267906
1847011,81543,29.224186
1852011,81571,29.224186
1857011,81599,29.224186
1862011,81627,29.224186
1867011,81655,29.224186
1872011,81684,30.267906
1877011,81712,29.224186
1882011,81740,29.224186
1887011,81768,29.224186
1892011,81797,30.267906
1897011,81825,29.224186
1902011,81853,29.224186
1907011,81882,30.267906
1912011,81910,29.224186
1917011,81938,29.224186
1922011,81966,29.224186
1927011,81995,30.267906
1932011,82023,29.224186
1937011,82051,29.224186
1942011,82080,30.267906
1947011,82108,29.224186
1952011,82136,29.224186
1957011,82165,30.267906
1962011,82193,29.224186
1967011,82221,29.224186
1972011,82249,29.224186
1977011,82278,30.267906
1982011,82306,29.224186
1987011,82334,29.224186
1992011,82362,29.224186
1997011,82391,30.267906
2002011,82419,29.224186
2007011,82447,29.224186
2012011,82476,30.267906
2017011,82504,29.224186
2022011,82532,29.224186
2027011,82561,30.267906
2032011,82589,29.224186
2037011,82617,29.224186
2042011,82646,30.267906
2047011,82674,29.224186
2052011,82702,29.224186
2057011,82730,29.224186
2062011,82759,30.267906
2067011,82787,29.224186
2072011,82815,29.224186
2077011,82844,30.267906
2082011,82872,29.224186
2087011,82900,29.224186
2092011,82929,30.267906
2097011,82957,29.224186
2102011,82985,29.224186
2107011,83014,30.267906
2112011,83042,29.224186
2117011,83070,29.224186
2122011,83098,29.224186
2127011,83127,30.267906
2132011,83155,29.224186
2137011,83183,29.224186
2142011,83212,30.267906
2147011,83240,29.224186
2152011,83268,29.224186
2157011,83297,30.267906
2162011,83325,29.224186
2167011,83353,29.224186
2172011,83382,30.267906
2177011,83410,29.224186
2182011,83439,30.267906
2187011,83467,29.224186
2192011,83495,29.224186
2197011,83524,30.267906
2202011,83552,29.224186
2207011,83580,29.224186
2212011,83609,30.267906
2217011,83637,29.224186
2222011,83665,29.224186
2227011,83694,30.267906
2232011,83722,29.224186
2237011,83750,29.224186
2242011,83779,30.267906
2247011,83807,29.224186
2252011,83835,29.224186
2257011,83864,30.267906
2262011,83892,29.224186
2267011,83921,30.267906
2272011,83949,29.224186
2277011,83977,29.224186
2282011,84006,30.267906
2287011,84034,29.224186
2292011,84062,29.224186
2297011,84091,30.267906
2302011,84119,29.224186
2307011,84148,30.267906
2312011,84176,29.224186
2317011,84204,29.224186
2322011,84233,30.267906
2327011,84261,29.224186
2332011,84289,29.224186
2337011,84318,30.267906
2342011,84346,29.224186
2347011,84375,30.267906
2352011,84403,29.224186
2357011,84431,29.224186
2362011,84460,30.267906
2367011,84488,29.224186
2372011,84516,29.224186
2377011,84545,30.267906
2382011,84573,29.224186
2387011,84602,30.267906
2392011,84630,29.224186
2397011,84658,29.224186
2402011,84687,30.267906
2407011,84715,29.224186
2412011,84743,29.224186
2417011,84772,30.267906
