
Time_us,Position,Speed_rad_per_s
1312008,181811,0.000000
1317008,181813,2.087442
1322008,181817,4.174884
1327008,181824,7.306046
1332009,181832,8.348098
1337009,181843,11.480930
1342009,181855,12.524651
1347009,181869,14.612093
1352009,181885,16.699535
1357009,181901,16.699535
1362009,181918,17.743256
1367009,181937,19.830698
1372009,181956,19.830698
1377009,181976,20.874418
1382009,181997,21.918139
1387009,182018,21.918139
1392009,182041,24.005581
1397009,182063,22.961861
1402009,182086,24.005581
1407009,182110,25.049301
1412009,182134,25.049301
1417009,182158,25.049301
1422009,182183,26.093023
1427009,182208,26.093023
1432009,182233,26.093023
1437009,182258,26.093023
1442009,182284,27.136744
1447009,182309,26.093023
1452009,182335,27.136744
1457009,182362,28.180466
1462009,182388,27.136744
1467009,182414,27.136744
1472009,182441,28.180466
1477009,182467,27.136744
1482009,182494,28.180466
1487009,182521,28.180466
1492009,182548,28.180466
1497009,182575,28.180466
1502009,182602,28.180466
1507009,182629,28.180466
1512009,182657,29.224186
1517009,182684,28.180466
1522009,182711,28.180466
1527009,182738,28.180466
1532009,182766,29.224186
1537009,182793,28.180466
1542009,182821,29.224186
1547009,182848,28.180466
1552009,182876,29.224186
1557009,182903,28.180466
1562009,182931,29.224186
1567009,182958,28.180466
1572009,182986,29.224186
1577009,183013,28.180466
1582009,183041,29.224186
1587009,183069,29.224186
1592009,183096,28.180466
1597009,183124,29.224186
1602009,183152,29.224186
1607009,183179,28.180466
1612009,183207,29.224186
1617009,183235,29.224186
1622009,183262,28.180466
1627009,183290,29.224186
1632009,183318,29.224186
1637009,183345,28.180466
1642009,183373,29.224186
1647009,183401,29.224186
1652009,183428,28.180466
1657009,183456,29.224186
1662009,183484,29.224186
1667009,183511,28.180466
1672009,183539,29.224186
1677009,183567,29.224186
1682009,183594,28.180466
1687009,183622,29.224186
1692009,183649,28.180466
1697009,183677,29.224186
1702009,183705,29.224186
1707009,183732,28.180466
1712009,183760,29.224186
1717009,183788,29.224186
1722009,183815,28.180466
1727009,183843,29.224186
1732009,183870,28.180466
1737009,183898,29.224186
1742009,183926,29.224186
1747009,183953,28.180466
1752009,183981,29.224186
1757009,184009,29.224186
1762009,184036,28.180466
1767009,184064,29.224186
1772009,184091,28.180466
1777009,184119,29.224186
1782009,184147,29.224186
1787009,184174,28.180466
1792009,184202,29.224186
1797009,184230,29.224186
1802009,184257,28.180466
1807009,184285,29.224186
1812009,184313,29.224186
1817009,184340,28.180466
1822009,184368,29.224186
1827009,184396,29.224186
1832009,184423,28.180466
1837009,184451,29.224186
1842009,184479,29.224186
1847009,184506,28.180466
1852009,184534,29.224186
1857009,184562,29.224186
1862009,184589,28.180466
1867009,184617,29.224186
1872009,184645,29.224186
1877009,184673,29.224186
1882009,184700,28.180466
1887009,184728,29.224186
1892009,184756,29.224186
1897009,184783,28.180466
1902009,184811,29.224186
1907009,184839,29.224186
1912009,184867,29.224186
1917009,184895,29.224186
1922009,184922,28.180466
1927009,184950,29.224186
1932009,184978,29.224186
1937009,185005,28.180466
1942009,185033,29.224186
1947009,185061,29.224186
1952009,185089,29.224186
1957009,185117,29.224186
1962009,185144,28.180466
1967009,185172,29.224186
1972009,185200,29.224186
1977009,185228,29.224186
1982009,185255,28.180466
1987009,185283,29.224186
1992009,185311,29.224186
1997009,185339,29.224186
2002009,185366,28.180466
2007009,185394,29.224186
2012009,185422,29.224186
2017009,185450,29.224186
2022009,185478,29.224186
2027009,185505,28.180466
2032009,185533,29.224186
2037009,185561,29.224186
2042009,185589,29.224186
2047009,185617,29.224186
2052009,185644,28.180466
2057009,185672,29.224186
2062009,185700,29.224186
2067009,185728,29.224186
2072009,185756,29.224186
2077009,185783,28.180466
2082009,185811,29.224186
2087009,185839,29.224186
2092009,185867,29.224186
2097009,185895,29.224186
2102009,185923,29.224186
2107009,185951,29.224186
2112009,185978,28.180466
2117009,186006,29.224186
2122009,186034,29.224186
2127009,186062,29.224186
2132009,186090,29.224186
2137009,186118,29.224186
2142009,186145,28.180466
2147009,186173,29.224186
2152009,186201,29.224186
2157009,186229,29.224186
2162009,186257,29.224186
2167009,186285,29.224186
2172009,186313,29.224186
2177009,186340,28.180466
2182009,186368,29.224186
2187009,186396,29.224186
2192009,186424,29.224186
2197009,186452,29.224186
2202009,186480,29.224186
2207009,186507,28.180466
2212009,186535,29.224186
2217009,186563,29.224186
2222009,186591,29.224186
2227009,186619,29.224186
