
Time_us,Position,Speed_rad_per_s
1312008,370952,0.000000
1317009,370952,0.000000
1322009,370952,0.000000
1327009,370952,0.000000
1332009,370952,0.000000
1337009,370952,0.000000
1342009,370952,0.000000
1347009,370952,0.000000
1352009,370952,0.000000
1357009,370952,0.000000
1362009,370952,0.000000
1367009,370952,0.000000
1372009,370952,0.000000
1377009,370952,0.000000
1382009,370952,0.000000
1387009,370952,0.000000
1392009,370952,0.000000
1397009,370952,0.000000
1402009,370952,0.000000
1407009,370952,0.000000
1412009,370952,0.000000
1417009,370952,0.000000
1422009,370952,0.000000
1427009,370952,0.000000
1432009,370952,0.000000
1437009,370952,0.000000
1442009,370952,0.000000
1447009,370952,0.000000
1452009,370952,0.000000
1457009,370952,0.000000
1462009,370952,0.000000
1467009,370952,0.000000
1472009,370952,0.000000
1477009,370952,0.000000
1482009,370952,0.000000
1487009,370952,0.000000
1492009,370952,0.000000
1497009,370952,0.000000
1502009,370952,0.000000
1507009,370952,0.000000
1512009,370952,0.000000
1517009,370952,0.000000
1522009,370952,0.000000
1527009,370952,0.000000
1532009,370952,0.000000
1537009,370952,0.000000
1542009,370952,0.000000
1547009,370952,0.000000
1552009,370952,0.000000
1557009,370952,0.000000
1562009,370952,0.000000
1567009,370952,0.000000
1572009,370952,0.000000
1577009,370952,0.000000
1582009,370952,0.000000
1587009,370952,0.000000
1592009,370952,0.000000
1597009,370952,0.000000
1602009,370952,0.000000
1607009,370952,0.000000
1612009,370952,0.000000
1617009,370952,0.000000
1622009,370952,0.000000
1627009,370952,0.000000
1632009,370952,0.000000
1637009,370952,0.000000
1642009,370952,0.000000
1647009,370952,0.000000
1652009,370952,0.000000
1657009,370952,0.000000
1662009,370952,0.000000
1667009,370952,0.000000
1672009,370952,0.000000
1677009,370952,0.000000
1682009,370952,0.000000
1687009,370952,0.000000
1692009,370952,0.000000
1697009,370952,0.000000
1702009,370952,0.000000
1707009,370952,0.000000
1712009,370952,0.000000
1717009,370952,0.000000
1722009,370952,0.000000
1727009,370952,0.000000
1732009,370952,0.000000
1737009,370952,0.000000
1742009,370952,0.000000
1747009,370952,0.000000
1752009,370952,0.000000
1757009,370952,0.000000
1762009,370952,0.000000
1767009,370952,0.000000
1772009,370952,0.000000
1777009,370952,0.000000
1782009,370952,0.000000
1787009,370952,0.000000
1792009,370952,0.000000
1797009,370952,0.000000
1802009,370952,0.000000
1807009,370952,0.000000
1812009,370952,0.000000
1817009,370952,0.000000
1822009,370952,0.000000
1827009,370952,0.000000
1832009,370952,0.000000
1837009,370952,0.000000
1842009,370952,0.000000
1847009,370952,0.000000
1852009,370952,0.000000
1857009,370952,0.000000
1862009,370952,0.000000
1867009,370952,0.000000
1872009,370952,0.000000
1877009,370952,0.000000
1882009,370952,0.000000
1887009,370952,0.000000
1892009,370952,0.000000
1897009,370952,0.000000
1902009,370952,0.000000
1907009,370952,0.000000
1912009,370952,0.000000
1917009,370952,0.000000
1922009,370952,0.000000
1927009,370952,0.000000
1932009,370952,0.000000
1937009,370952,0.000000
1942009,370952,0.000000
1947009,370952,0.000000
1952009,370952,0.000000
1957009,370952,0.000000
1962009,370952,0.000000
1967009,370952,0.000000
1972009,370952,0.000000
1977009,370952,0.000000
1982009,370952,0.000000
1987009,370952,0.000000
1992009,370952,0.000000
1997009,370952,0.000000
2002009,370952,0.000000
2007009,370952,0.000000
2012009,370952,0.000000
2017009,370952,0.000000
2022009,370952,0.000000
2027009,370952,0.000000
2032009,370952,0.000000
2037009,370952,0.000000
2042009,370952,0.000000
2047009,370952,0.000000
2052009,370952,0.000000
2057009,370952,0.000000
2062009,370952,0.000000
2067009,370952,0.000000
2072009,370952,0.000000
2077009,370952,0.000000
2082009,370952,0.000000
2087009,370952,0.000000
2092009,370952,0.000000
2097009,370952,0.000000
2102009,370952,0.000000
2107009,370952,0.000000
2112009,370952,0.000000
2117009,370952,0.000000
2122009,370952,0.000000
2127009,370952,0.000000
2132009,370952,0.000000
2137009,370952,0.000000
2142009,370952,0.000000
2147009,370952,0.000000
2152009,370952,0.000000
2157009,370952,0.000000
2162009,370952,0.000000
2167009,370952,0.000000
2172009,370952,0.000000
2177009,370952,0.000000
2182009,370952,0.000000
2187009,370952,0.000000
2192009,370952,0.000000
2197009,370952,0.000000
2202009,370952,0.000000
2207009,370952,0.000000
2212009,370952,0.000000
2217009,370952,0.000000
2222009,370952,0.000000
2227009,370952,0.000000
2232009,370952,0.000000
2237009,370952,0.000000
2242009,370952,0.000000
2247009,370952,0.000000
2252009,370952,0.000000
2257009,370952,0.000000
2262009,370952,0.000000
