
Time_us,Position,Speed_rad_per_s
1312008,79159,0.000000
1317009,79159,0.000000
1322009,79161,2.087442
1327009,79164,3.131163
1332009,79168,4.174884
1337009,79174,6.262325
1342009,79180,6.262325
1347009,79187,7.306046
1352009,79196,9.393488
1357009,79205,9.393488
1362009,79215,10.437209
1367009,79225,10.437209
1372009,79236,11.480930
1377009,79248,12.524651
1382009,79261,13.568372
1387009,79274,13.568372
1392009,79287,13.568372
1397009,79302,15.655814
1402009,79316,14.612093
1407009,79331,15.655814
1412009,79347,16.699535
1417009,79363,16.699535
1422009,79379,16.699535
1427009,79395,16.699535
1432009,79412,17.743256
1437009,79430,18.786976
1442009,79447,17.743256
1447009,79465,18.786976
1452009,79483,18.786976
1457009,79501,18.786976
1462009,79520,19.830698
1467009,79539,19.830698
1472009,79558,19.830698
1477009,79577,19.830698
1482009,79596,19.830698
1487009,79616,20.874418
1492009,79636,20.874418
1497009,79656,20.874418
1502009,79676,20.874418
1507009,79696,20.874418
1512009,79716,20.874418
1517009,79736,20.874418
1522009,79757,21.918139
1527009,79777,20.874418
1532009,79798,21.918139
1537009,79819,21.918139
1542009,79840,21.918139
1547009,79861,21.918139
1552009,79882,21.918139
1557009,79903,21.918139
1562009,79924,21.918139
1567009,79946,22.961861
1572009,79967,21.918139
1577009,79989,22.961861
1582009,80010,21.918139
1587009,80032,22.961861
1592009,80054,22.961861
1597009,80075,21.918139
1602009,80097,22.961861
1607009,80119,22.961861
1612009,80141,22.961861
1617009,80163,22.961861
1622009,80185,22.961861
1627009,80207,22.961861
1632009,80229,22.961861
1637009,80251,22.961861
1642009,80274,24.005581
1647009,80296,22.961861
1652009,80318,22.961861
1657009,80340,22.961861
1662009,80363,24.005581
1667009,80385,22.961861
1672009,80407,22.961861
1677009,80430,24.005581
1682009,80452,22.961861
1687009,80475,24.005581
1692009,80497,22.961861
1697009,80519,22.961861
1702009,80542,24.005581
1707009,80564,22.961861
1712009,80587,24.005581
1717009,80609,22.961861
1722009,80632,24.005581
1727009,80655,24.005581
1732009,80677,22.961861
1737009,80700,24.005581
1742009,80723,24.005581
1747009,80745,22.961861
1752009,80768,24.005581
1757009,80791,24.005581
1762009,80813,22.961861
1767009,80836,24.005581
1772009,80859,24.005581
1777009,80881,22.961861
1782009,80904,24.005581
1787009,80927,24.005581
1792009,80950,24.005581
1797009,80972,22.961861
1802009,80995,24.005581
1807009,81018,24.005581
1812009,81041,24.005581
1817009,81063,22.961861
1822009,81086,24.005581
1827009,81109,24.005581
1832009,81132,24.005581
1837009,81155,24.005581
1842009,81177,22.961861
1847009,81200,24.005581
1852009,81223,24.005581
1857009,81246,24.005581
1862009,81269,24.005581
1867009,81292,24.005581
1872009,81315,24.005581
1877009,81337,22.961861
1882009,81360,24.005581
1887009,81383,24.005581
1892009,81406,24.005581
1897009,81429,24.005581
1902009,81452,24.005581
1907009,81475,24.005581
1912009,81497,22.961861
1917009,81520,24.005581
1922009,81543,24.005581
1927009,81566,24.005581
1932009,81589,24.005581
1937009,81612,24.005581
1942009,81635,24.005581
1947009,81658,24.005581
1952009,81681,24.005581
1957009,81704,24.005581
1962009,81727,24.005581
1967009,81749,22.961861
1972009,81772,24.005581
1977009,81795,24.005581
1982009,81818,24.005581
1987009,81841,24.005581
1992009,81864,24.005581
1997009,81887,24.005581
2002009,81910,24.005581
2007009,81933,24.005581
2012009,81956,24.005581
2017009,81979,24.005581
2022009,82002,24.005581
2027009,82025,24.005581
2032009,82048,24.005581
2037009,82071,24.005581
2042009,82094,24.005581
2047009,82117,24.005581
2052009,82140,24.005581
2057009,82163,24.005581
2062009,82185,22.961861
2067009,82209,25.049301
2072009,82231,22.961861
2077009,82254,24.005581
2082009,82277,24.005581
2087009,82300,24.005581
2092009,82323,24.005581
2097009,82346,24.005581
2102009,82369,24.005581
2107009,82392,24.005581
2112009,82415,24.005581
2117009,82438,24.005581
2122009,82461,24.005581
2127009,82484,24.005581
2132009,82507,24.005581
2137009,82530,24.005581
2142009,82553,24.005581
2147009,82576,24.005581
2152009,82599,24.005581
2157009,82622,24.005581
2162009,82645,24.005581
2167009,82668,24.005581
2172009,82691,24.005581
2177009,82714,24.005581
2182009,82737,24.005581
2187009,82760,24.005581
2192009,82783,24.005581
2197009,82806,24.005581
2202009,82829,24.005581
2207009,82852,24.005581
2212009,82875,24.005581
2217009,82898,24.005581
2222009,82921,24.005581
2227009,82944,24.005581
2232009,82967,24.005581
2237009,82990,24.005581
2242009,83013,24.005581
2247009,83036,24.005581
2252009,83059,24.005581
2257009,83082,24.005581
2262009,83105,24.005581
2267009,83128,24.005581
2272009,83151,24.005581
2277009,83174,24.005581
2282009,83197,24.005581
2287009,83220,24.005581
2292009,83243,24.005581
2297009,83266,24.005581
2302009,83289,24.005581
2307009,83312,24.005581
2312009,83335,24.005581
2317009,83358,24.005581
2322009,83381,24.005581
2327009,83404,24.005581
2332009,83427,24.005581
2337009,83450,24.005581
2342009,83473,24.005581
2347009,83496,24.005581
2352009,83519,24.005581
2357009,83542,24.005581
2362009,83565,24.005581
2367009,83588,24.005581
2372009,83611,24.005581
2377009,83634,24.005581
2382009,83657,24.005581
2387009,83680,24.005581
2392009,83703,24.005581
2397009,83726,24.005581
2402009,83749,24.005581
2407009,83772,24.005581
2412009,83795,24.005581
2417009,83818,24.005581
2422009,83841,24.005581
2427009,83864,24.005581
2432009,83887,24.005581
2437009,83910,24.005581
2442009,83933,24.005581
2447009,83956,24.005581
2452009,83979,24.005581
2457009,84002,24.005581
2462009,84025,24.005581
2467009,84048,24.005581
2472009,84071,24.005581
2477009,84094,24.005581
2482009,84117,24.005581
2487009,84140,24.005581
2492009,84163,24.005581
2497009,84186,24.005581
2502009,84209,24.005581
2507009,84232,24.005581
2512009,84255,24.005581
2517009,84278,24.005581
2522009,84301,24.005581
2527009,84324,24.005581
2532009,84347,24.005581
2537009,84370,24.005581
2542009,84393,24.005581
2547009,84416,24.005581
2552009,84439,24.005581
2557009,84462,24.005581
2562009,84485,24.005581
2567009,84508,24.005581
2572009,84531,24.005581
2577009,84554,24.005581
2582009,84577,24.005581
2587009,84600,24.005581
2592009,84623,24.005581
2597009,84646,24.005581
2602009,84669,24.005581
2607009,84692,24.005581
2612009,84715,24.005581
2617009,84738,24.005581
2622009,84761,24.005581
2627009,84784,24.005581
2632009,84807,24.005581
2637009,84830,24.005581
2642009,84853,24.005581
2647009,84876,24.005581
2652009,84899,24.005581
2657009,84922,24.005581
2662009,84945,24.005581
2667009,84968,24.005581
2672009,84991,24.005581
2677009,85014,24.005581
2682009,85037,24.005581
2687009,85061,25.049301
2692009,85083,22.961861
2697009,85107,25.049301
2702009,85130,24.005581
2707009,85153,24.005581
2712009,85176,24.005581
2717009,85199,24.005581
2722009,85222,24.005581
2727009,85245,24.005581
2732009,85268,24.005581
2737009,85291,24.005581
2742009,85314,24.005581
2747009,85337,24.005581
2752009,85360,24.005581
2757009,85383,24.005581
2762009,85406,24.005581
2767009,85429,24.005581
2772009,85452,24.005581
2777009,85475,24.005581
2782009,85498,24.005581
2787009,85521,24.005581
2792009,85544,24.005581
2797009,85567,24.005581
2802009,85590,24.005581
2807009,85613,24.005581
2812009,85636,24.005581
2817009,85659,24.005581
2822009,85682,24.005581
2827009,85705,24.005581
2832009,85728,24.005581
2837009,85751,24.005581
2842009,85774,24.005581
2847009,85797,24.005581
2852009,85820,24.005581
2857009,85843,24.005581
2862009,85866,24.005581
2867009,85889,24.005581
2872009,85912,24.005581
2877009,85935,24.005581
2882009,85959,25.049301
2887009,85981,22.961861
2892009,86005,25.049301
2897009,86027,22.961861
2902009,86051,25.049301
2907009,86074,24.005581
2912009,86097,24.005581
2917009,86120,24.005581
2922009,86143,24.005581
2927009,86166,24.005581
2932009,86189,24.005581
2937009,86212,24.005581
2942009,86235,24.005581
