
Time_us,Position,Speed_rad_per_s
1312008,46172,0.000000
1317009,46172,0.000000
1322009,46173,1.043721
1327009,46175,2.087442
1332009,46178,3.131163
1337009,46181,3.131163
1342009,46184,3.131163
1347009,46188,4.174884
1352009,46192,4.174884
1357009,46197,5.218605
1362009,46202,5.218605
1367009,46208,6.262325
1372009,46214,6.262325
1377009,46220,6.262325
1382009,46227,7.306046
1387009,46234,7.306046
1392009,46241,7.306046
1397009,46249,8.349768
1402009,46257,8.349768
1407009,46265,8.349768
1412009,46274,9.393488
1417009,46283,9.393488
1422009,46292,9.393488
1427009,46301,9.393488
1432009,46311,10.437209
1437009,46321,10.437209
1442009,46331,10.437209
1447009,46341,10.437209
1452009,46351,10.437209
1457009,46362,11.480930
1462009,46373,11.480930
1467009,46384,11.480930
1472009,46395,11.480930
1477009,46407,12.524651
1482009,46418,11.480930
1487009,46430,12.524651
1492009,46442,12.524651
1497009,46453,11.480930
1502009,46466,13.568372
1507009,46478,12.524651
1512009,46490,12.524651
1517009,46503,13.568372
1522009,46515,12.524651
1527009,46528,13.568372
1532009,46541,13.568372
1537009,46554,13.568372
1542009,46567,13.568372
1547009,46580,13.568372
1552009,46593,13.568372
1557009,46606,13.568372
1562009,46620,14.612093
1567009,46633,13.568372
1572009,46647,14.612093
1577009,46661,14.612093
1582009,46674,13.568372
1587009,46688,14.612093
1592009,46702,14.612093
1597009,46716,14.612093
1602009,46730,14.612093
1607009,46744,14.612093
1612009,46758,14.612093
1617009,46772,14.612093
1622009,46786,14.612093
1627009,46800,14.612093
1632009,46815,15.655814
1637009,46829,14.612093
1642009,46843,14.612093
1647009,46858,15.655814
1652009,46872,14.612093
1657009,46886,14.612093
1662009,46901,15.655814
1667009,46915,14.612093
1672009,46930,15.655814
1677009,46945,15.655814
1682009,46959,14.612093
1687009,46974,15.655814
1692009,46988,14.612093
1697009,47003,15.655814
1702009,47018,15.655814
1707009,47033,15.655814
1712009,47047,14.612093
1717009,47062,15.655814
1722009,47077,15.655814
1727009,47092,15.655814
1732009,47107,15.655814
1737009,47122,15.655814
1742009,47137,15.655814
1747009,47152,15.655814
1752009,47167,15.655814
1757009,47182,15.655814
1762009,47197,15.655814
1767009,47212,15.655814
1772009,47227,15.655814
1777009,47242,15.655814
1782009,47257,15.655814
1787009,47272,15.655814
1792009,47287,15.655814
1797009,47302,15.655814
1802009,47317,15.655814
1807009,47333,16.699535
1812009,47348,15.655814
1817009,47363,15.655814
1822009,47378,15.655814
1827009,47393,15.655814
1832009,47409,16.699535
1837009,47424,15.655814
1842009,47439,15.655814
1847009,47455,16.699535
1852009,47470,15.655814
1857009,47485,15.655814
1862009,47500,15.655814
1867009,47516,16.699535
1872009,47531,15.655814
1877009,47547,16.699535
1882009,47562,15.655814
1887009,47577,15.655814
1892009,47593,16.699535
1897009,47608,15.655814
1902009,47623,15.655814
1907009,47639,16.699535
1912009,47654,15.655814
1917009,47670,16.699535
1922009,47685,15.655814
1927009,47701,16.699535
1932009,47716,15.655814
1937009,47731,15.655814
1942009,47747,16.699535
1947009,47762,15.655814
1952009,47778,16.699535
1957009,47793,15.655814
1962009,47809,16.699535
1967009,47824,15.655814
1972009,47840,16.699535
1977009,47855,15.655814
1982009,47871,16.699535
