
Time_us,Position,Speed_rad_per_s
1312008,331526,0.000000
1317009,331524,-2.087024
1322009,331518,-6.262325
1327009,331509,-9.393488
1332009,331497,-12.524651
1337009,331483,-14.612093
1342009,331467,-16.699535
1347009,331449,-18.786976
1352009,331430,-19.830698
1357009,331409,-21.918139
1362009,331388,-21.918139
1367009,331365,-24.005581
1372009,331341,-25.049301
1377009,331317,-25.049301
1382009,331292,-26.093023
1387009,331267,-26.093023
1392009,331241,-27.136744
1397009,331214,-28.180466
1402009,331187,-28.180466
1407009,331160,-28.180466
1412009,331133,-28.180466
1417009,331105,-29.224186
1422009,331077,-29.224186
1427009,331049,-29.224186
1432009,331020,-30.267906
1437009,330992,-29.224186
1442009,330963,-30.267906
1447009,330934,-30.267906
1452009,330905,-30.267906
1457009,330876,-30.267906
1462009,330847,-30.267906
1467009,330818,-30.267906
1472009,330789,-30.267906
1477009,330760,-30.267906
1482009,330731,-30.267906
1487009,330702,-30.267906
1492009,330673,-30.267906
1497009,330643,-31.311628
1502009,330614,-30.267906
1507009,330585,-30.267906
1512009,330556,-30.267906
1517009,330526,-31.311628
1522009,330497,-30.267906
1527009,330467,-31.311628
1532009,330438,-30.267906
1537009,330409,-30.267906
1542009,330379,-31.311628
1547009,330350,-30.267906
1552009,330320,-31.311628
1557009,330291,-30.267906
1562009,330261,-31.311628
1567009,330232,-30.267906
1572009,330202,-31.311628
1577009,330173,-30.267906
1582009,330143,-31.311628
1587009,330114,-30.267906
1592009,330084,-31.311628
1597009,330055,-30.267906
1602009,330025,-31.311628
1607009,329995,-31.311628
1612009,329966,-30.267906
1617009,329936,-31.311628
1622009,329907,-30.267906
1627009,329877,-31.311628
1632009,329848,-30.267906
1637009,329818,-31.311628
1642009,329789,-30.267906
1647009,329759,-31.311628
1652009,329729,-31.311628
1657009,329700,-30.267906
1662009,329670,-31.311628
1667009,329641,-30.267906
1672009,329611,-31.311628
1677009,329582,-30.267906
1682009,329552,-31.311628
1687009,329523,-30.267906
1692009,329493,-31.311628
1697009,329463,-31.311628
1702009,329434,-30.267906
1707009,329404,-31.311628
1712009,329374,-31.311628
1717009,329344,-31.311628
1722009,329315,-30.267906
1727009,329285,-31.311628
1732009,329255,-31.311628
1737009,329225,-31.311628
1742009,329195,-31.311628
1747009,329165,-31.311628
1752009,329135,-31.311628
1757009,329105,-31.311628
1762009,329075,-31.311628
1767009,329045,-31.311628
1772009,329015,-31.311628
1777009,328985,-31.311628
1782009,328955,-31.311628
1787009,328925,-31.311628
1792009,328895,-31.311628
1797009,328865,-31.311628
1802009,328835,-31.311628
1807009,328805,-31.311628
1812009,328775,-31.311628
1817009,328745,-31.311628
1822009,328715,-31.311628
1827009,328685,-31.311628
1832009,328655,-31.311628
1837009,328625,-31.311628
1842009,328595,-31.311628
1847009,328565,-31.311628
1852009,328535,-31.311628
1857009,328505,-31.311628
1862009,328475,-31.311628
1867009,328445,-31.311628
1872009,328415,-31.311628
1877009,328385,-31.311628
1882009,328355,-31.311628
1887009,328325,-31.311628
1892009,328295,-31.311628
1897009,328265,-31.311628
1902009,328235,-31.311628
1907009,328205,-31.311628
1912009,328175,-31.311628
1917009,328145,-31.311628
1922009,328115,-31.311628
1927009,328085,-31.311628
1932009,328055,-31.311628
1937009,328025,-31.311628
1942009,327995,-31.311628
1947009,327965,-31.311628
1952009,327935,-31.311628
1957009,327905,-31.311628
1962009,327875,-31.311628
1967009,327845,-31.311628
1972009,327815,-31.311628
1977009,327785,-31.311628
1982009,327755,-31.311628
1987009,327725,-31.311628
1992009,327695,-31.311628
1997009,327665,-31.311628
2002009,327635,-31.311628
2007009,327605,-31.311628
2012009,327575,-31.311628
2017009,327545,-31.311628
2022009,327515,-31.311628
2027009,327485,-31.311628
2032009,327455,-31.311628
2037009,327425,-31.311628
2042009,327395,-31.311628
2047009,327365,-31.311628
2052009,327335,-31.311628
2057009,327305,-31.311628
2062009,327275,-31.311628
2067009,327245,-31.311628
2072009,327215,-31.311628
2077009,327185,-31.311628
2082009,327155,-31.311628
2087009,327125,-31.311628
2092009,327095,-31.311628
2097009,327065,-31.311628
2102009,327034,-32.355347
2107009,327004,-31.311628
2112009,326974,-31.311628
2117009,326944,-31.311628
2122009,326914,-31.311628
2127009,326884,-31.311628
2132009,326854,-31.311628
2137009,326824,-31.311628
2142009,326794,-31.311628
2147009,326764,-31.311628
2152009,326734,-31.311628
2157009,326704,-31.311628
2162009,326674,-31.311628
2167009,326644,-31.311628
2172009,326614,-31.311628
2177009,326584,-31.311628
2182009,326554,-31.311628
2187009,326524,-31.311628
2192009,326493,-32.355347
2197009,326463,-31.311628
2202009,326433,-31.311628
2207009,326403,-31.311628
2212009,326373,-31.311628
2217009,326342,-32.355347
2222009,326312,-31.311628
2227009,326282,-31.311628
2232009,326252,-31.311628
2237009,326222,-31.311628
2242009,326192,-31.311628
2247009,326162,-31.311628
2252009,326131,-32.355347
2257009,326101,-31.311628
2262009,326071,-31.311628
2267009,326041,-31.311628
2272009,326011,-31.311628
2277009,325981,-31.311628
2282009,325950,-32.355347
2287009,325920,-31.311628
2292009,325890,-31.311628
2297009,325860,-31.311628
2302009,325829,-32.355347
2307009,325799,-31.311628
2312009,325769,-31.311628
2317009,325739,-31.311628
2322009,325709,-31.311628
2327009,325678,-32.355347
2332009,325648,-31.311628
2337009,325618,-31.311628
2342009,325588,-31.311628
2347009,325557,-32.355347
2352009,325527,-31.311628
2357009,325497,-31.311628
2362009,325467,-31.311628
2367009,325436,-32.355347
2372009,325406,-31.311628
2377009,325376,-31.311628
2382009,325346,-31.311628
2387009,325316,-31.311628
2392009,325285,-32.355347
2397009,325255,-31.311628
2402009,325225,-31.311628
2407009,325195,-31.311628
2412009,325164,-32.355347
2417009,325134,-31.311628
2422009,325104,-31.311628
2427009,325074,-31.311628
2432009,325044,-31.311628
2437009,325013,-32.355347
2442009,324983,-31.311628
2447009,324953,-31.311628
2452009,324923,-31.311628
2457009,324892,-32.355347
2462009,324862,-31.311628
2467009,324832,-31.311628
2472009,324802,-31.311628
2477009,324772,-31.311628
2482009,324741,-32.355347
2487009,324711,-31.311628
2492009,324681,-31.311628
2497009,324651,-31.311628
2502009,324620,-32.355347
2507009,324590,-31.311628
2512009,324560,-31.311628
2517009,324530,-31.311628
2522009,324500,-31.311628
2527009,324469,-32.355347
2532009,324439,-31.311628
2537009,324409,-31.311628
2542009,324379,-31.311628
2547009,324349,-31.311628
2552009,324318,-32.355347
