
Time_us,Position,Speed_rad_per_s
1312008,345776,0.000000
1317009,345776,0.000000
1322009,345776,0.000000
1327009,345776,0.000000
1332009,345776,0.000000
1337009,345776,0.000000
1342009,345776,0.000000
1347009,345776,0.000000
1352009,345776,0.000000
1357009,345776,0.000000
1362009,345776,0.000000
1367009,345776,0.000000
1372009,345776,0.000000
1377009,345776,0.000000
1382009,345776,0.000000
1387009,345776,0.000000
1392009,345776,0.000000
1397009,345776,0.000000
1402009,345776,0.000000
1407009,345776,0.000000
1412009,345776,0.000000
1417009,345776,0.000000
1422009,345776,0.000000
1427009,345776,0.000000
1432009,345776,0.000000
1437009,345776,0.000000
1442009,345776,0.000000
1447009,345776,0.000000
1452009,345776,0.000000
1457009,345776,0.000000
1462009,345776,0.000000
1467009,345776,0.000000
1472009,345776,0.000000
1477009,345776,0.000000
1482009,345776,0.000000
1487009,345776,0.000000
1492009,345776,0.000000
1497009,345776,0.000000
1502009,345776,0.000000
1507009,345776,0.000000
1512009,345776,0.000000
1517009,345776,0.000000
1522009,345776,0.000000
1527009,345776,0.000000
1532009,345776,0.000000
1537009,345776,0.000000
1542009,345776,0.000000
1547009,345776,0.000000
1552009,345776,0.000000
1557009,345776,0.000000
1562009,345776,0.000000
1567009,345776,0.000000
1572009,345776,0.000000
1577009,345776,0.000000
1582009,345776,0.000000
1587009,345776,0.000000
1592009,345776,0.000000
1597009,345776,0.000000
1602009,345776,0.000000
1607009,345776,0.000000
1612009,345776,0.000000
1617009,345776,0.000000
1622009,345776,0.000000
1627009,345776,0.000000
1632009,345776,0.000000
1637009,345776,0.000000
1642009,345776,0.000000
1647009,345776,0.000000
1652009,345776,0.000000
1657009,345776,0.000000
1662009,345776,0.000000
1667009,345776,0.000000
1672009,345776,0.000000
1677009,345776,0.000000
1682009,345776,0.000000
1687009,345776,0.000000
1692009,345776,0.000000
1697009,345776,0.000000
1702009,345776,0.000000
1707009,345776,0.000000
1712009,345776,0.000000
1717009,345776,0.000000
1722009,345776,0.000000
1727009,345776,0.000000
1732009,345776,0.000000
1737009,345776,0.000000
1742009,345776,0.000000
1747009,345776,0.000000
1752009,345776,0.000000
1757009,345776,0.000000
1762009,345776,0.000000
1767009,345776,0.000000
1772009,345776,0.000000
1777009,345776,0.000000
1782009,345776,0.000000
1787009,345776,0.000000
1792009,345776,0.000000
1797009,345776,0.000000
1802009,345776,0.000000
1807009,345776,0.000000
1812009,345776,0.000000
1817009,345776,0.000000
1822009,345776,0.000000
1827009,345776,0.000000
1832009,345776,0.000000
1837009,345776,0.000000
1842009,345776,0.000000
1847009,345776,0.000000
1852009,345776,0.000000
1857009,345776,0.000000
1862009,345776,0.000000
1867009,345776,0.000000
1872009,345776,0.000000
1877009,345776,0.000000
1882009,345776,0.000000
1887009,345776,0.000000
1892009,345776,0.000000
1897009,345776,0.000000
1902009,345776,0.000000
1907009,345776,0.000000
1912009,345776,0.000000
1917009,345776,0.000000
1922009,345776,0.000000
1927009,345776,0.000000
1932009,345776,0.000000
1937009,345776,0.000000
1942009,345776,0.000000
1947009,345776,0.000000
1952009,345776,0.000000
1957009,345776,0.000000
1962009,345776,0.000000
1967009,345776,0.000000
1972009,345776,0.000000
1977009,345776,0.000000
1982009,345776,0.000000
1987009,345777,1.043721
