
Time_us,Position,Speed_rad_per_s
1312008,42678,0.000000
1317009,42675,-3.130537
1322009,42668,-7.306046
1327009,42656,-12.524651
1332009,42642,-14.612093
1337009,42624,-18.786976
1342009,42605,-19.830698
1347009,42583,-22.961861
1352009,42560,-24.005581
1357009,42536,-25.049301
1362009,42510,-27.136744
1367009,42484,-27.136744
1372009,42457,-28.180466
1377009,42429,-29.224186
1382009,42401,-29.224186
1387009,42372,-30.267906
1392009,42343,-30.267906
1397009,42313,-31.311628
1402009,42283,-31.311628
1407009,42253,-31.311628
1412009,42223,-31.311628
1417009,42193,-31.311628
1422009,42163,-31.311628
1427009,42132,-32.355347
1432009,42102,-31.311628
1437009,42071,-32.355347
1442009,42041,-31.311628
1447009,42010,-32.355347
1452009,41979,-32.355347
1457009,41948,-32.355347
1462009,41917,-32.355347
1467009,41886,-32.355347
1472009,41856,-31.311628
1477009,41825,-32.355347
1482009,41794,-32.355347
1487009,41763,-32.355347
1492009,41732,-32.355347
1497009,41701,-32.355347
1502009,41670,-32.355347
1507009,41639,-32.355347
1512009,41608,-32.355347
1517009,41577,-32.355347
1522009,41546,-32.355347
1527009,41514,-33.399071
1532009,41483,-32.355347
1537009,41452,-32.355347
1542009,41421,-32.355347
1547009,41390,-32.355347
1552009,41359,-32.355347
1557009,41328,-32.355347
1562009,41297,-32.355347
1567009,41266,-32.355347
1572009,41235,-32.355347
1577009,41204,-32.355347
1582009,41173,-32.355347
1587009,41142,-32.355347
1592009,41111,-32.355347
1597009,41080,-32.355347
1602009,41049,-32.355347
1607009,41018,-32.355347
1612009,40987,-32.355347
1617009,40956,-32.355347
1622009,40925,-32.355347
1627009,40894,-32.355347
1632009,40863,-32.355347
1637009,40831,-33.399071
1642009,40800,-32.355347
1647009,40769,-32.355347
1652009,40738,-32.355347
1657009,40707,-32.355347
1662009,40676,-32.355347
1667009,40644,-33.399071
1672009,40613,-32.355347
1677009,40582,-32.355347
1682009,40551,-32.355347
1687009,40520,-32.355347
1692009,40489,-32.355347
1697009,40458,-32.355347
1702009,40426,-33.399071
1707009,40395,-32.355347
1712009,40364,-32.355347
1717009,40333,-32.355347
1722009,40302,-32.355347
1727009,40271,-32.355347
1732009,40239,-33.399071
1737009,40208,-32.355347
1742009,40177,-32.355347
1747009,40146,-32.355347
1752009,40115,-32.355347
1757009,40084,-32.355347
1762009,40053,-32.355347
1767009,40022,-32.355347
1772009,39991,-32.355347
1777009,39960,-32.355347
1782009,39929,-32.355347
1787009,39898,-32.355347
1792009,39866,-33.399071
1797009,39835,-32.355347
1802009,39804,-32.355347
1807009,39773,-32.355347
1812009,39742,-32.355347
1817009,39711,-32.355347
1822009,39680,-32.355347
1827009,39649,-32.355347
1832009,39618,-32.355347
1837009,39587,-32.355347
1842009,39556,-32.355347
1847009,39525,-32.355347
1852009,39493,-33.399071
1857009,39462,-32.355347
1862009,39431,-32.355347
1867009,39400,-32.355347
1872009,39369,-32.355347
1877009,39338,-32.355347
1882009,39307,-32.355347
1887009,39276,-32.355347
1892009,39245,-32.355347
1897009,39214,-32.355347
1902009,39183,-32.355347
1907009,39152,-32.355347
1912009,39120,-33.399071
1917009,39089,-32.355347
1922009,39058,-32.355347
1927009,39027,-32.355347
1932009,38996,-32.355347
1937009,38965,-32.355347
1942009,38934,-32.355347
1947009,38903,-32.355347
1952009,38872,-32.355347
1957009,38841,-32.355347
1962009,38810,-32.355347
1967009,38779,-32.355347
1972009,38748,-32.355347
1977009,38717,-32.355347
1982009,38685,-33.399071
1987009,38654,-32.355347
1992009,38623,-32.355347
1997009,38592,-32.355347
2002009,38561,-32.355347
2007009,38530,-32.355347
2012009,38499,-32.355347
2017009,38468,-32.355347
2022009,38437,-32.355347
2027009,38406,-32.355347
2032009,38375,-32.355347
2037009,38344,-32.355347
2042009,38313,-32.355347
2047009,38282,-32.355347
2052009,38251,-32.355347
2057009,38220,-32.355347
2062009,38189,-32.355347
