
Time_us,Position,Speed_rad_per_s
1312008,296811,0.000000
1317008,296813,2.087442
1322009,296820,7.304585
1327010,296829,9.391609
1332010,296842,13.568372
1337010,296856,14.612093
1342010,296873,17.743256
1347010,296891,18.786976
1352010,296911,20.874418
1357010,296932,21.918139
1362010,296954,22.961861
1367010,296977,24.005581
1372010,297001,25.049301
1377010,297025,25.049301
1382010,297051,27.136744
1387010,297076,26.093023
1392010,297103,28.180466
1397010,297129,27.136744
1402010,297156,28.180466
1407010,297183,28.180466
1412010,297211,29.224186
1417010,297239,29.224186
1422010,297267,29.224186
1427010,297295,29.224186
1432010,297324,30.267906
1437010,297352,29.224186
1442010,297381,30.267906
1447010,297410,30.267906
1452010,297439,30.267906
1457010,297468,30.267906
1462010,297497,30.267906
1467010,297526,30.267906
1472010,297555,30.267906
1477010,297584,30.267906
1482010,297614,31.311628
1487010,297643,30.267906
1492010,297673,31.311628
1497010,297702,30.267906
1502010,297732,31.311628
1507010,297762,31.311628
1512010,297791,30.267906
1517010,297821,31.311628
1522010,297851,31.311628
1527010,297880,30.267906
1532010,297910,31.311628
1537010,297940,31.311628
1542010,297970,31.311628
1547010,297999,30.267906
1552010,298029,31.311628
1557010,298059,31.311628
1562010,298089,31.311628
1567010,298118,30.267906
1572010,298148,31.311628
1577010,298178,31.311628
1582010,298207,30.267906
1587010,298237,31.311628
1592010,298267,31.311628
1597010,298297,31.311628
1602010,298326,30.267906
1607010,298356,31.311628
1612010,298386,31.311628
1617010,298416,31.311628
1622010,298445,30.267906
1627010,298475,31.311628
1632010,298505,31.311628
1637010,298535,31.311628
1642010,298564,30.267906
1647010,298594,31.311628
1652010,298624,31.311628
1657010,298654,31.311628
1662010,298683,30.267906
1667010,298713,31.311628
1672010,298743,31.311628
1677010,298773,31.311628
1682010,298802,30.267906
1687010,298832,31.311628
1692010,298862,31.311628
1697010,298892,31.311628
1702010,298921,30.267906
1707010,298951,31.311628
1712010,298981,31.311628
1717010,299010,30.267906
1722010,299040,31.311628
1727010,299070,31.311628
1732010,299099,30.267906
1737010,299129,31.311628
1742010,299159,31.311628
1747010,299188,30.267906
1752010,299218,31.311628
1757010,299248,31.311628
1762010,299278,31.311628
1767010,299307,30.267906
1772010,299337,31.311628
1777010,299367,31.311628
1782010,299397,31.311628
1787010,299427,31.311628
1792010,299456,30.267906
1797010,299486,31.311628
1802010,299516,31.311628
1807010,299546,31.311628
1812010,299575,30.267906
1817010,299605,31.311628
1822010,299635,31.311628
1827010,299665,31.311628
1832010,299694,30.267906
1837010,299724,31.311628
1842010,299754,31.311628
1847010,299784,31.311628
1852010,299813,30.267906
1857010,299843,31.311628
1862010,299873,31.311628
1867010,299903,31.311628
1872010,299933,31.311628
1877010,299962,30.267906
1882010,299992,31.311628
1887010,300022,31.311628
1892010,300052,31.311628
1897010,300082,31.311628
1902010,300111,30.267906
1907010,300141,31.311628
1912010,300171,31.311628
1917010,300201,31.311628
1922010,300231,31.311628
1927010,300261,31.311628
1932010,300290,30.267906
1937010,300320,31.311628
1942010,300350,31.311628
1947010,300380,31.311628
1952010,300410,31.311628
1957010,300440,31.311628
1962010,300469,30.267906
1967010,300499,31.311628
1972010,300529,31.311628
1977010,300559,31.311628
1982010,300589,31.311628
1987010,300619,31.311628
1992010,300648,30.267906
1997010,300678,31.311628
2002010,300708,31.311628
2007010,300738,31.311628
2012010,300768,31.311628
2017010,300797,30.267906
2022010,300827,31.311628
2027010,300857,31.311628
2032010,300887,31.311628
2037010,300917,31.311628
2042010,300946,30.267906
2047010,300976,31.311628
2052010,301006,31.311628
2057010,301036,31.311628
2062010,301066,31.311628
2067010,301096,31.311628
2072010,301126,31.311628
2077010,301156,31.311628
