
Time_us,Position,Speed_rad_per_s
1312008,186779,0.000000
1317009,186780,1.043512
1322009,186783,3.131163
1327009,186787,4.174884
1332009,186793,6.262325
1337009,186801,8.349768
1342009,186809,8.349768
1347009,186819,10.437209
1352009,186831,12.524651
1357009,186843,12.524651
1362009,186856,13.568372
1367009,186870,14.612093
1372009,186885,15.655814
1377009,186901,16.699535
1382009,186917,16.699535
1387009,186934,17.743256
1392009,186952,18.786976
1397009,186970,18.786976
1402009,186989,19.830698
1407009,187008,19.830698
1412009,187027,19.830698
1417009,187047,20.874418
1422009,187068,21.918139
1427009,187089,21.918139
1432009,187110,21.918139
1437009,187131,21.918139
1442009,187153,22.961861
1447009,187175,22.961861
1452009,187198,24.005581
1457009,187220,22.961861
1462009,187243,24.005581
1467009,187266,24.005581
1472009,187289,24.005581
1477009,187313,25.049301
1482009,187336,24.005581
1487009,187359,24.005581
1492009,187383,25.049301
1497009,187407,25.049301
1502009,187431,25.049301
1507009,187455,25.049301
1512009,187479,25.049301
1517009,187503,25.049301
1522009,187527,25.049301
1527009,187552,26.093023
1532009,187576,25.049301
1537009,187601,26.093023
1542009,187625,25.049301
1547009,187650,26.093023
1552009,187675,26.093023
1557009,187700,26.093023
1562009,187725,26.093023
1567009,187750,26.093023
1572009,187775,26.093023
1577009,187800,26.093023
1582009,187826,27.136744
1587009,187851,26.093023
1592009,187876,26.093023
1597009,187902,27.136744
1602009,187927,26.093023
1607009,187953,27.136744
1612009,187978,26.093023
1617009,188004,27.136744
1622009,188030,27.136744
1627009,188056,27.136744
1632009,188081,26.093023
1637009,188107,27.136744
1642009,188133,27.136744
1647009,188159,27.136744
1652009,188185,27.136744
1657009,188211,27.136744
1662009,188237,27.136744
1667009,188263,27.136744
1672009,188289,27.136744
1677009,188315,27.136744
1682009,188341,27.136744
1687009,188367,27.136744
1692009,188393,27.136744
1697009,188419,27.136744
1702009,188445,27.136744
1707009,188471,27.136744
1712009,188498,28.180466
1717009,188524,27.136744
1722009,188550,27.136744
1727009,188576,27.136744
1732009,188602,27.136744
1737009,188629,28.180466
1742009,188655,27.136744
1747009,188681,27.136744
1752009,188707,27.136744
1757009,188734,28.180466
1762009,188760,27.136744
1767009,188786,27.136744
1772009,188813,28.180466
1777009,188839,27.136744
1782009,188865,27.136744
1787009,188892,28.180466
1792009,188918,27.136744
1797009,188944,27.136744
1802009,188971,28.180466
1807009,188997,27.136744
1812009,189023,27.136744
1817009,189050,28.180466
1822009,189076,27.136744
1827009,189102,27.136744
1832009,189129,28.180466
1837009,189155,27.136744
1842009,189182,28.180466
1847009,189208,27.136744
1852009,189234,27.136744
1857009,189261,28.180466
1862009,189287,27.136744
1867009,189313,27.136744
1872009,189340,28.180466
1877009,189366,27.136744
1882009,189393,28.180466
1887009,189419,27.136744
1892009,189445,27.136744
1897009,189472,28.180466
1902009,189498,27.136744
1907009,189525,28.180466
1912009,189551,27.136744
1917009,189577,27.136744
1922009,189604,28.180466
1927009,189630,27.136744
1932009,189657,28.180466
1937009,189683,27.136744
1942009,189709,27.136744
1947009,189736,28.180466
1952009,189762,27.136744
1957009,189789,28.180466
1962009,189815,27.136744
1967009,189842,28.180466
1972009,189868,27.136744
1977009,189894,27.136744
1982009,189921,28.180466
1987009,189947,27.136744
1992009,189974,28.180466
1997009,190000,27.136744
2002009,190026,27.136744
2007009,190053,28.180466
2012009,190079,27.136744
2017009,190106,28.180466
2022009,190132,27.136744
2027009,190159,28.180466
2032009,190185,27.136744
2037009,190211,27.136744
2042009,190238,28.180466
2047009,190264,27.136744
2052009,190291,28.180466
2057009,190317,27.136744
2062009,190344,28.180466
2067009,190370,27.136744
2072009,190396,27.136744
2077009,190423,28.180466
2082009,190449,27.136744
2087009,190476,28.180466
2092009,190502,27.136744
2097009,190529,28.180466
2102009,190555,27.136744
2107009,190581,27.136744
2112009,190608,28.180466
2117009,190634,27.136744
2122009,190661,28.180466
2127009,190687,27.136744
2132009,190714,28.180466
2137009,190740,27.136744
2142009,190766,27.136744
2147009,190793,28.180466
2152009,190819,27.136744
2157009,190846,28.180466
2162009,190872,27.136744
2167009,190898,27.136744
2172009,190925,28.180466
2177009,190951,27.136744
2182009,190978,28.180466
2187009,191004,27.136744
2192009,191031,28.180466
2197009,191057,27.136744
2202009,191083,27.136744
2207009,191110,28.180466
2212009,191136,27.136744
2217009,191163,28.180466
2222009,191189,27.136744
2227009,191215,27.136744
2232009,191242,28.180466
2237009,191268,27.136744
2242009,191295,28.180466
2247009,191321,27.136744
2252009,191347,27.136744
2257009,191374,28.180466
2262009,191400,27.136744
2267009,191427,28.180466
2272009,191453,27.136744
2277009,191480,28.180466
2282009,191506,27.136744
2287009,191532,27.136744
2292009,191559,28.180466
2297009,191585,27.136744
2302009,191612,28.180466
2307009,191638,27.136744
2312009,191664,27.136744
2317009,191691,28.180466
2322009,191717,27.136744
2327009,191744,28.180466
2332009,191770,27.136744
2337009,191796,27.136744
2342009,191823,28.180466
2347009,191849,27.136744
2352009,191876,28.180466
2357009,191902,27.136744
2362009,191929,28.180466
2367009,191955,27.136744
2372009,191981,27.136744
2377009,192008,28.180466
2382009,192034,27.136744
2387009,192061,28.180466
2392009,192087,27.136744
2397009,192113,27.136744
2402009,192140,28.180466
2407009,192166,27.136744
2412009,192193,28.180466
2417009,192219,27.136744
2422009,192245,27.136744
2427009,192272,28.180466
2432009,192298,27.136744
2437009,192324,27.136744
2442009,192351,28.180466
2447009,192377,27.136744
2452009,192404,28.180466
2457009,192430,27.136744
2462009,192456,27.136744
2467009,192483,28.180466
2472009,192509,27.136744
2477009,192535,27.136744
2482009,192562,28.180466
2487009,192588,27.136744
2492009,192614,27.136744
2497009,192641,28.180466
2502009,192667,27.136744
2507009,192693,27.136744
2512009,192720,28.180466
2517009,192746,27.136744
2522009,192773,28.180466
2527009,192799,27.136744
2532009,192825,27.136744
2537009,192852,28.180466
2542009,192878,27.136744
2547009,192904,27.136744
2552009,192931,28.180466
2557009,192957,27.136744
2562009,192983,27.136744
2567009,193010,28.180466
2572009,193036,27.136744
2577009,193063,28.180466
2582009,193089,27.136744
2587009,193115,27.136744
2592009,193142,28.180466
2597009,193168,27.136744
2602009,193194,27.136744
2607009,193221,28.180466
2612009,193247,27.136744
2617009,193274,28.180466
2622009,193300,27.136744
2627009,193326,27.136744
2632009,193353,28.180466
2637009,193379,27.136744
2642009,193406,28.180466
2647009,193432,27.136744
2652009,193458,27.136744
2657009,193485,28.180466
